Source_ID,Target_ID,Source,Target,Dependency_Type,Dependency_Count
23,25,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/JabRefExecutorService.java,Use,4
23,43,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/collab/FileUpdateMonitor.java,Call,1
23,43,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/collab/FileUpdateMonitor.java,Contain,1
23,43,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/collab/FileUpdateMonitor.java,Create,1
23,43,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/collab/FileUpdateMonitor.java,Import,1
23,43,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/collab/FileUpdateMonitor.java,Return,1
23,43,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/collab/FileUpdateMonitor.java,Use,1
23,70,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/GlobalFocusListener.java,Call,1
23,70,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/GlobalFocusListener.java,Contain,1
23,70,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/GlobalFocusListener.java,Create,1
23,70,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/GlobalFocusListener.java,Import,1
23,70,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/GlobalFocusListener.java,Return,1
23,70,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/GlobalFocusListener.java,Use,1
23,246,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,Call,1
23,246,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,Contain,1
23,246,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,Create,1
23,246,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,Import,1
23,246,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,Return,1
23,246,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/gui/keyboard/KeyBindingPreferences.java,Use,1
23,437,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/error/StreamEavesdropper.java,Call,1
23,437,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/error/StreamEavesdropper.java,Contain,1
23,437,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/error/StreamEavesdropper.java,Import,1
23,437,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/error/StreamEavesdropper.java,Return,1
23,437,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/error/StreamEavesdropper.java,Use,1
23,497,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/importer/ImportFormatReader.java,Call,1
23,497,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/importer/ImportFormatReader.java,Contain,1
23,497,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/importer/ImportFormatReader.java,Create,1
23,497,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/importer/ImportFormatReader.java,Import,1
23,581,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,Contain,1
23,581,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,Import,1
23,689,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/protectedterms/ProtectedTermsLoader.java,Contain,1
23,689,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/protectedterms/ProtectedTermsLoader.java,Import,1
23,697,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerLifecycle.java,Call,1
23,697,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerLifecycle.java,Contain,1
23,697,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerLifecycle.java,Create,1
23,697,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerLifecycle.java,Import,1
23,712,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/util/BuildInfo.java,Call,1
23,712,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/util/BuildInfo.java,Contain,1
23,712,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/util/BuildInfo.java,Create,1
23,712,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/logic/util/BuildInfo.java,Import,1
23,841,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Contain,1
23,841,src/main/java/net/sf/jabref/Globals.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Import,1
25,350,src/main/java/net/sf/jabref/JabRefExecutorService.java,src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java,Import,1
25,350,src/main/java/net/sf/jabref/JabRefExecutorService.java,src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java,Use,1
26,23,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/Globals.java,Use,676
26,53,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Contain,1
26,53,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/BasePanel.java,Import,1
26,68,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/GUIGlobals.java,Call,1
26,68,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/GUIGlobals.java,Import,1
26,68,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/GUIGlobals.java,Use,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Call,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Contain,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Create,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Import,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Parameter,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Return,1
26,73,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/JabRefFrame.java,Use,4
26,114,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/autosaveandbackup/BackupUIManager.java,Call,1
26,114,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/autosaveandbackup/BackupUIManager.java,Import,1
26,114,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/autosaveandbackup/BackupUIManager.java,Use,1
26,212,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/importer/ParserResultWarningDialog.java,Call,1
26,212,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/importer/ParserResultWarningDialog.java,Import,1
26,212,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/importer/ParserResultWarningDialog.java,Use,1
26,220,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/importer/actions/OpenDatabaseAction.java,Call,1
26,220,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/importer/actions/OpenDatabaseAction.java,Import,1
26,220,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/importer/actions/OpenDatabaseAction.java,Use,1
26,337,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/shared/SharedDatabaseUIManager.java,Call,4
26,337,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/shared/SharedDatabaseUIManager.java,Create,1
26,337,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/shared/SharedDatabaseUIManager.java,Import,1
26,374,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/worker/VersionWorker.java,Call,1
26,374,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/worker/VersionWorker.java,Create,1
26,374,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/gui/worker/VersionWorker.java,Import,1
26,391,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/autosaveandbackup/BackupManager.java,Call,1
26,391,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/autosaveandbackup/BackupManager.java,Import,1
26,391,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/autosaveandbackup/BackupManager.java,Use,1
26,501,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/OpenDatabase.java,Call,1
26,501,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/OpenDatabase.java,Import,1
26,501,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/OpenDatabase.java,Use,1
26,505,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/ParserResult.java,Call,121
26,505,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/ParserResult.java,Contain,49
26,505,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/ParserResult.java,Import,1
26,505,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/ParserResult.java,Parameter,16
26,505,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/importer/ParserResult.java,Use,25
26,587,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Call,49
26,587,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Import,1
26,587,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Use,49
26,712,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/util/BuildInfo.java,Call,1
26,717,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/util/OS.java,Import,1
26,717,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/util/OS.java,Use,4
26,722,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/util/Version.java,Contain,4
26,722,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/logic/util/Version.java,Import,1
26,755,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/model/database/BibDatabase.java,Call,4
26,756,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/model/database/BibDatabaseContext.java,Call,1
26,841,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Call,144
26,841,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Import,1
26,841,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Use,400
26,846,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/preferences/VersionPreferences.java,Call,1
26,858,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/shared/exception/DatabaseNotSupportedException.java,Import,1
26,859,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/shared/exception/InvalidDBMSConnectionPropertiesException.java,Import,1
26,860,src/main/java/net/sf/jabref/JabRefGUI.java,src/main/java/net/sf/jabref/shared/exception/NotASharedDatabaseException.java,Import,1
27,23,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/Globals.java,Call,1
27,23,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/Globals.java,Use,2209
27,25,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/JabRefExecutorService.java,Use,16
27,26,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/JabRefGUI.java,Call,1
27,26,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/JabRefGUI.java,Create,1
27,26,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/JabRefGUI.java,Use,1
27,28,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,Call,16
27,28,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,Contain,1
27,28,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,Create,1
27,28,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,Import,1
27,28,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,Use,9
27,321,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/gui/remote/JabRefMessageHandler.java,Call,1
27,321,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/gui/remote/JabRefMessageHandler.java,Create,1
27,321,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/gui/remote/JabRefMessageHandler.java,Import,1
27,376,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java,Call,1
27,376,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java,Import,1
27,376,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java,Use,1
27,442,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/CustomExportList.java,Call,1
27,444,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/ExportFormat.java,Import,1
27,444,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/ExportFormat.java,Parameter,1
27,444,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/ExportFormat.java,Use,1
27,445,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/ExportFormats.java,Call,1
27,445,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/ExportFormats.java,Import,1
27,445,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/ExportFormats.java,Use,1
27,456,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/SavePreferences.java,Call,1
27,456,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/SavePreferences.java,Contain,1
27,456,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/SavePreferences.java,Import,1
27,456,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/exporter/SavePreferences.java,Use,1
27,476,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/formatter/casechanger/ProtectTermsFormatter.java,Call,1
27,476,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/formatter/casechanger/ProtectTermsFormatter.java,Import,1
27,476,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/formatter/casechanger/ProtectTermsFormatter.java,Use,1
27,497,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/importer/ImportFormatReader.java,Call,1
27,581,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,Call,1
27,581,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,Create,1
27,581,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,Import,1
27,581,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java,Use,1
27,587,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Call,4
27,587,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Import,1
27,587,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/l10n/Localization.java,Use,4
27,594,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/layout/LayoutFormatterPreferences.java,Contain,1
27,594,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/layout/LayoutFormatterPreferences.java,Import,1
27,674,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyAuthenticator.java,Call,1
27,674,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyAuthenticator.java,Create,1
27,674,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyAuthenticator.java,Import,1
27,675,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyPreferences.java,Call,4
27,675,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyPreferences.java,Contain,1
27,675,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyPreferences.java,Import,1
27,676,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyRegisterer.java,Call,1
27,676,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyRegisterer.java,Import,1
27,676,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/net/ProxyRegisterer.java,Use,1
27,689,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/protectedterms/ProtectedTermsLoader.java,Call,1
27,689,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/protectedterms/ProtectedTermsLoader.java,Create,1
27,689,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/protectedterms/ProtectedTermsLoader.java,Import,1
27,689,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/protectedterms/ProtectedTermsLoader.java,Use,1
27,692,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/RemotePreferences.java,Call,9
27,692,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/RemotePreferences.java,Contain,1
27,692,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/RemotePreferences.java,Import,1
27,694,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/client/RemoteListenerClient.java,Call,1
27,694,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/client/RemoteListenerClient.java,Import,1
27,694,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/client/RemoteListenerClient.java,Use,1
27,697,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerLifecycle.java,Call,9
27,717,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/util/OS.java,Import,1
27,717,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/logic/util/OS.java,Use,4
27,742,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/migrations/PreferencesMigrations.java,Call,9
27,742,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/migrations/PreferencesMigrations.java,Import,1
27,742,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/migrations/PreferencesMigrations.java,Use,9
27,790,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/model/entry/InternalBibtexFields.java,Call,9
27,790,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/model/entry/InternalBibtexFields.java,Import,1
27,790,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/model/entry/InternalBibtexFields.java,Use,9
27,841,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Call,169
27,841,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Contain,1
27,841,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Import,1
27,841,src/main/java/net/sf/jabref/JabRefMain.java,src/main/java/net/sf/jabref/preferences/JabRefPreferences.java,Use,169
28,23,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/Globals.java,Import,1
28,23,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/Globals.java,Use,2916
28,24,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/JabRefException.java,Import,1
28,29,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/AuxCommandLine.java,Call,4
28,29,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/AuxCommandLine.java,Contain,1
28,29,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/AuxCommandLine.java,Create,1
28,32,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/ImportInspectionCommandLine.java,Call,4
28,32,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/ImportInspectionCommandLine.java,Create,1
28,33,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/JabRefCLI.java,Call,1444
28,33,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/JabRefCLI.java,Contain,1
28,33,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/JabRefCLI.java,Create,1
28,33,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/JabRefCLI.java,Use,4
28,34,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/SystemOutputPrinter.java,Call,1
28,34,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/SystemOutputPrinter.java,Create,1
28,34,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/cli/SystemOutputPrinter.java,Use,1
28,144,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,Call,1
28,144,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,Import,1
28,144,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/externalfiles/AutoSetLinks.java,Use,1
28,225,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetcher.java,Contain,9
28,225,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetcher.java,Import,1
28,225,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetcher.java,Use,1
28,226,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetchers.java,Call,9
28,226,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetchers.java,Contain,1
28,226,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetchers.java,Create,1
28,226,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/gui/importer/fetcher/EntryFetchers.java,Import,1
28,376,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java,Call,1
28,376,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java,Import,1
28,376,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java,Use,1
28,405,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/bibtexkeypattern/BibtexKeyPatternPreferences.java,Call,1
28,406,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/bibtexkeypattern/BibtexKeyPatternUtil.java,Call,1
28,406,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/bibtexkeypattern/BibtexKeyPatternUtil.java,Import,1
28,406,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/bibtexkeypattern/BibtexKeyPatternUtil.java,Use,1
28,439,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/exporter/BibDatabaseWriter.java,Call,4
28,439,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/exporter/BibDatabaseWriter.java,Contain,4
28,439,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/exporter/BibDatabaseWriter.java,Import,1
28,441,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/exporter/BibtexDatabaseWriter.java,Call,4
28,441,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/exporter/BibtexDatabaseWriter.java,Create,4
28,441,src/main/java/net/sf/jabref/cli/ArgumentProcessor.java,src/main/java/net/sf/jabref/logic/exporter/BibtexDatabaseWriter.java,Import,1
